plot_id,longitude,latitude,basal_area,density,mean_dbh,max_dbh,cv_dbh,plot_area,elevation,mean_dbh_large,total_richness,total_simpson,AM,EM,cmi_mean,bio11_tmin,soil_ph_0_200,soil_n_0_200
1138,121.165976918261,24.4941622412926,42.0702361803109,963.353255740798,20.965306122449,44,52.013491737285,0.050864,2013,41.74,7,2.33326468489616,0.0771843231814015,0.424879957920174,205.1,7.55000000000001,4.955,3.0725
1139,121.195395467807,24.4946596080441,20.9502558257023,486.516541562413,17.1714285714286,85.5,94.4087583485196,0.057552,2285,40.3833333333333,7,2.72298616117035,0.108271879848606,0.891728120151394,198.5,6.35000000000002,4.94,3.02825
1140,121.222941958047,24.4919016902647,146.492844028748,229.105571847507,71.34,186,81.6257642888296,0.043648,2625,118.625,3,1.21138776447212,0.942433422642744,0.0575665773572565,196.9,2.85000000000002,4.935,4.1785
1141,121.257488277984,24.4919323385722,108.064220463982,920.906310814568,30.9433962264151,96,75.5773855027737,0.057552,2480,80.6,6,3.13266392419449,0.361512939488889,0.638487060511111,196.8,5.95000000000005,4.89,3.35325
1142,121.018055064873,24.4674109990057,74.9713491408952,1641.02202145681,19.5032258064516,93.4,73.1437944531016,0.056672,1580,59.8666666666667,19,5.39196071561285,0.494858344028422,0.502986397898335,169.7,10.95,5.0475,1.9475
1143,121.047883796256,24.4675171332461,50.8928879393029,1588.66626794258,17.9047058823529,41,52.4950645452757,0.053504,2055,35.44,10,2.03658668682106,0.581808441442257,0.418191558557743,175.5,8.15000000000003,5,3.167
1144,121.079595242653,24.4650427981256,40.5784710913154,919.339281408248,19.3803278688525,81.3,71.0305121595108,0.066352,1539,49.5571428571429,9,3.25814597025525,0.337807644966372,0.474680576331877,181.8,10.2500000000001,5.095,1.9705
1145,121.104306597658,24.4694674112946,57.0423206521573,2245.50898203593,15.7818181818182,50.7,54.8533081940324,0.058784,1928,40.3333333333333,17,4.48561404904155,0.398458353884113,0.601541646115887,190.2,7.65000000000003,5.09,3.3775
1146,121.138939561586,24.4697642629146,112.399108958019,1005.08697079094,29.3612244897959,84.5,81.5621032876318,0.048752,1818,76.26,11,2.74095463486364,0.306679427250882,0.658845413323748,202.4,8.95000000000005,5.0475,2.86775
1147,121.168652933916,24.4650893806402,38.670080348154,1668.3455049106,15.1566037735849,40.7,53.6090058989186,0.063536,2501,36.4833333333333,9,3.77235421625009,0.27810089578366,0.664143351758889,203.7,4.15000000000003,4.8475,3.3765
1148,121.198247023315,24.4694921519151,70.3664479526355,908.317872603587,21.8127659574468,102,104.709575344579,0.051744,2457,78.12,8,3.43027191317897,0.296692067573519,0.695902744353171,199.7,6.05000000000001,4.94,3.08575
1149,121.22497048593,24.4673734949956,1.38741970642887,108.668653750621,11.3714285714286,24.5,54.7719483934665,0.064416,3108,11.3714285714286,4,2.67039288959907,0,0.776416619797525,198.8,1.45000000000005,5.035,3.80375
1150,121.25224681511,24.4652005429135,47.2721935725273,656.13133794952,27.9276595744681,52.6,42.4217866386736,0.071632,3310,45,1,1,0,1,203.1,-0.349999999999966,5.0275,3.31275
1151,121.018211279825,24.4406072985361,46.3346142073572,905.585417153541,16.4709677419355,104.7,119.343248551733,0.068464,1891,62.5,16,2.76208299981705,0.32562894425253,0.631500699659214,159,8.15000000000003,5.005,2.835
1152,121.047628742499,24.4405901377357,26.8510651850337,450.682462013907,22.3571428571429,62.9,73.2673489560968,0.062128,1328,47.05,13,6.62783479060827,0.564954889834819,0.435045110165181,155.6,11.7500000000001,5.055,1.651
1153,121.077241611893,24.4403106408707,43.0569177352493,1243.3895744145,17.4151898734177,55.3,67.7913135476372,0.063536,2123,41.0428571428571,16,2.74175802051593,0.0623811270034075,0.902539205309146,159.1,8.85000000000002,5,2.923
1154,121.106723924782,24.4404652377232,40.7204263156082,775.319385299019,20.1940298507463,86.1,80.5923573266717,0.086416,1325,53.6444444444444,16,6.5956580278898,0.568786812436773,0.421876981662096,162.4,11.85,5.27,1.9135
1155,121.138917247362,24.4377740980666,88.5088749155044,530.082162735224,28.215625,190,131.311525855819,0.060368,2390,85.5666666666667,15,2.91196775815645,0.310283285678886,0.689716714321114,178,6.15000000000003,4.8525,4.25275
1156,121.163657699008,24.4423047551787,123.933399843647,944.055944055943,28.2537037037037,117.5,105.57037242674,0.0572,2160,99.6,4,1.67927015024145,0.797327944325312,0.202672055674688,185.7,5.45000000000005,5,4.12225
1157,121.197991221148,24.4423259792233,73.4872931212971,1406.20249315902,19.9756756756757,84.5,82.2597135188989,0.052624,2300,69.52,8,1.9696686278895,0.0260659654964409,0.959580941984416,175.5,6.15000000000003,5.04,4.24025
1158,121.225103371418,24.4401492287876,10.028462300841,238.397965670693,19.5833333333333,36.9,68.9860182263684,0.025168,1964,31.0333333333333,4,2.98115295579493,1,0,174.9,6.45000000000005,5.04,3.3375
1159,121.25729857065,24.4427538859567,40.5606158898913,762.660158633312,21.44,66.5,69.6589592919559,0.052448,3206,52.16,3,1.05941487811097,0,0.990617353495168,193.9,1.35000000000002,4.935,3.02525
1160,121.015616319212,24.4109685006292,31.7437047466826,926.713660670879,18.7688524590164,52.1,49.1977895417388,0.065824,1284,37.4142857142857,4,1.09116990600838,0.988411523976877,0.0115884760231225,144.9,11.35,5.07,1.415
1161,121.047399220253,24.4133635583529,39.4015575620189,924.242424242423,19.7196721311475,66.5,63.4386156911632,0.066,1062,47.5714285714286,15,7.79155972357419,0.411808314164998,0.583910860735692,148.2,13.35,5.1625,1.537
1162,121.077333665982,24.4134206083219,25.6145987642065,963.583200425305,16.3741379310345,44.4,51.6708314439811,0.060192,1327,33.7,14,8.89980900458923,0.619216871456619,0.167768635150339,152.5,12.05,5.255,1.41025
1163,121.106923886222,24.4132979307987,46.4208149908864,2074.03792526492,11.3428571428571,140.5,110.690219786887,0.057376,2148,41.3166666666667,13,2.65311434272589,0.898042786936231,0.0845182587218583,170.5,7.75000000000006,4.99,3.4065
1164,121.136250481654,24.413343300336,28.9653704608085,601.250601250601,19.9475,80,74.5273567990302,0.066528,1687,45.7714285714286,17,4.77695532378418,0.317984781422932,0.542239239080009,166.9,10.35,5.04,2.31775
1165,121.165717982594,24.4130096637797,4.29576860594014,284.090909090909,12.6894736842105,25,45.4451698130896,0.06688,1802,18.8428571428571,5,1.58561326216745,0.200848073952529,0.755678369005331,166,8.95000000000005,5.105,3.05675
1166,121.195723640479,24.4130249717222,54.3111886218159,1019.38502673797,15.3393442622951,120.9,138.361960363991,0.05984,2621,70.95,9,1.97357035454905,0.242123374451795,0.754901501304464,167.1,4.45000000000005,4.94,3.13075
1167,121.254638044854,24.4131115856577,71.5060402877729,576.662143826323,37.1676470588235,72.2,38.3681406150233,0.05896,3071,58.2166666666667,2,1.59331167484396,0,1,189,0.650000000000034,4.95,3.461
1168,121.018089783658,24.3862118674229,14.2367197283563,327.272727272727,19.6416666666667,65.6,66.941325820244,0.11,827,35.2272727272727,12,4.06969299374342,0.904566361265891,0.0954336387341092,131.1,14.2500000000001,5.2775,1.52125
1169,121.04515522648,24.3839309335959,22.9389225407692,488.408439697838,17.29,88.3,101.728259108326,0.061424,1372,46.15,7,2.22450383768862,1,0,144.9,11.85,5.155,2.2185
1170,121.077141407773,24.3862782149765,32.4035148514868,518.048128342246,20.1193548387097,87.3,99.98499191242,0.05984,1650,55.7833333333333,12,5.46475380315443,0.475451782424428,0.511168671738522,163.3,10.35,5.1525,2.4845
1171,121.106712898076,24.3860325566908,73.1417387532609,2233.31581713085,15.3463235294118,121.6,88.1074413276004,0.060896,2702,59.9666666666667,9,4.4887977854064,0.113335396340574,0.40228124422439,172.8,4.95000000000005,4.9175,4.24125
1172,121.136325756503,24.3862599175363,63.6069353280064,254.138832413593,42.13,162,92.5517171560551,0.055088,2602,70.6333333333333,4,1.98605287796541,0.996931854600637,0,193,5.15000000000003,5.105,3.9995
1173,121.166182414555,24.3858964906488,96.6011643822342,701.459034792368,33.26,102.5,77.4636319521781,0.057024,3037,83.8166666666667,2,1.22723034234339,0,1,174.9,3.05000000000001,5.04,4.38825
1174,121.195611857415,24.3861182443275,60.0123034151294,348.883572567783,27.4904761904762,141.9,141.171844154636,0.060192,2887,69.9833333333333,4,1.08944194370334,0.00765662824039486,0.991306553035161,166.1,2.05000000000001,4.8425,3.57925
1175,121.225078341922,24.386180014963,36.1467585902433,467.491369390104,21.4384615384615,87.1,108.980539364273,0.055616,3509,60.75,1,1,1,0,179.3,-2.74999999999994,5.0425,3.5125
1176,121.252081205157,24.3882488732253,107.658287970314,568.181818181818,44.8666666666667,89.3,45.3971918616714,0.04752,3375,79.18,2,1.37533992729569,0.25061233255103,0.74938766744897,188.2,0.350000000000023,4.9425,3.666
1177,121.018333319632,24.3590322864131,23.2974476437208,840.597758405977,16.1111111111111,44.7,60.5213301256259,0.06424,1146,37.85,15,3.69990926832123,0.834705777428454,0.146117841646055,143.2,13.35,5.04,2.223
1178,121.047692267873,24.3592715818936,27.534706571093,223.152979950563,28.0692307692308,93.8,103.770988797479,0.058256,1974,50.2,4,2.67967931587833,1,0,160.7,9.15000000000003,5.1,3.463
1179,121.077087568135,24.3591565801139,43.5489510992148,616.96510560147,19.606976744186,130,117.031817636406,0.069696,2133,60.3714285714286,12,3.35947378738679,0.696242170020492,0.294874143337781,178.7,7.45000000000004,4.94,3.09375
1180,121.106892079003,24.3590809691065,8.03143121902016,875.350140056023,10.2181818181818,23,34.7931802123591,0.062832,2637,17.4166666666667,11,5.70581245863877,0.952470195999192,0,188.4,4.85000000000002,4.94,4.02625
1181,121.13639784244,24.3591619906949,102.574149568837,1377.41046831956,23.26125,110,87.2848254572646,0.05808,3258,76.3833333333333,1,1,0,1,194.9,0.650000000000034,5.0425,3.7185
1182,121.165855259169,24.3591038676241,67.2006303556942,831.071913161466,24.7612244897959,89.5,83.2672140573252,0.05896,3090,70.85,3,1.06704743239955,0,0.986467448206878,180.6,1.75000000000006,4.9125,3.61325
1183,121.195306563494,24.3589312016624,42.7197168640827,1014.61038961039,17.86,66.9,83.2616748152633,0.054208,2954,54.92,2,1.88876633183057,0,1,171.8,2.65000000000003,4.8425,3.47275
1184,121.227619105056,24.3567545069231,18.984327766958,207.690481841918,31.6785714285714,52.7,41.4751584934139,0.067408,2274,41.6857142857143,3,2.35276650823656,0.120945445761063,0.879054554238937,165.8,7.25000000000006,5.075,3.046
1185,121.254781182591,24.3588587726623,42.143321138083,385.551948051948,22.7631578947368,113.5,133.400464016463,0.04928,3056,54.52,2,1.15223378531742,0,0.952416220014648,181.4,1.85000000000002,4.94,3.2385
1186,121.020628475472,24.3296700128308,38.0334116393739,2413.95165528114,13.0136054421769,30.7,43.1055688450227,0.060896,1864,25.9333333333333,11,1.82911414607865,0.793506559405457,0.206493440594543,163,9.55000000000001,5.04,2.91375
1187,121.047478811901,24.3320812393083,13.2266419870241,1262.62626262626,9.8702380952381,53.8,61.1170471230216,0.066528,1863,24.5,16,5.49722483675683,0.330893125221603,0.663492686165197,158.7,9.45000000000004,5.0625,2.83325
1188,121.077069515508,24.3319002946662,89.4124093053039,326.899128268991,54.7666666666667,96.6,41.1256967471589,0.06424,3010,80.1833333333333,2,1.17753116336001,0,1,175.7,2.45000000000005,4.9325,4.066
1189,121.133796185686,24.334144799634,36.9083758556238,371.503496503497,24.1588235294118,108.7,111.367162490898,0.04576,2920,55.7,3,1.11685632988903,0.0344976152248622,0.94953384005297,184.4,2.45000000000005,4.8775,3.40875
1190,121.163388288858,24.3342630835229,77.3112929625668,421.554252199413,46.0217391304348,77,32.73310788351,0.05456,2930,67.2,2,1.06072530782509,0,1,178.3,3.55000000000001,4.84,3.2045
1191,121.19551263102301,24.3318166846233,50.4493790823802,401.594478819609,35.1703703703704,90.1,55.1678354699542,0.067232,3036,60.4,3,1.29521678191708,0.00640455626050652,0.993595443739494,162.3,3.15000000000003,4.9125,4.2225
1192,121.224989949554,24.33198774497,52.5972225048142,559.44055944056,22.615625,125.6,117.630940103839,0.0572,2503,67.75,8,1.37449505311803,0.0492697425307341,0.926236374255885,174.5,4.95000000000005,4.935,3.72475
1193,121.254411404646,24.331617548491,42.7834493286848,902.4064171123,21.9944444444444,41.5,50.2506556888596,0.05984,1843,39.4166666666667,5,1.4547846742638,0.0491493177155517,0.927371354484896,159,9.55000000000001,5.025,3.583
1194,121.018002357326,24.3050566789091,26.8517569219028,583.630870639934,21.4470588235294,57.5,53.0865801435898,0.058256,2056,40.25,7,2.45825478010273,0.500996404825278,0.499003595174722,153.1,7.45000000000004,5.09,3.5565
1195,121.047396970281,24.3050184505528,23.1058809754218,542.645556690501,19.9323529411765,57.8,61.2885569582912,0.062656,2442,40.5833333333333,5,3.3862741474827,0.231793611180983,0.768206388819017,159.3,5.75000000000006,4.935,3.52675
1196,121.076968151091,24.305053094519,16.0329123319403,941.905687894991,13.073064516129,32.4,52.202996034336,0.065824,2290,28.9571428571429,5,1.45613189432663,0.820903381714576,0.179096618285424,161.3,5.75000000000006,5.0425,3.48625
1197,121.106480299298,24.3048818519147,18.6739143378832,798.008171603677,13.54,72.5,79.8709128897918,0.062656,2462,34.3333333333333,7,2.41508411238021,0.095186942527468,0.891605530737973,166.7,6.95000000000005,5.14,3.29375
1198,121.13888346805,24.3024603595985,79.0708683664655,522.004497269515,31.9230769230769,90.5,96.3447843945932,0.049808,2531,84.1,6,1.62926966875179,0.735587242847092,0.264412757152908,167.7,5.15000000000003,4.9475,4.43675
1199,121.165568559214,24.3048940025177,31.794053734782,609.310260784791,21.32,78.8,68.8103392858729,0.065648,2246,45.1,11,4.8695151634599,0.28610721130843,0.71389278869157,166.1,7.55000000000001,5.1325,4.6565
1200,121.193247294319,24.3024519987464,70.113229387162,432.312252964427,30.1642857142857,124.8,114.738759110144,0.064768,3009,89.3,2,1.23163920626542,0,1,149.3,3.85000000000002,4.935,4.23425
1201,121.225083017258,24.3048136436125,17.6165050006004,639.386189258313,17.1659090909091,30,44.1520484120303,0.068816,2272,27.7571428571429,6,2.54107156293093,0.30356072243708,0.69643927756292,147.4,7.95000000000004,5.04,4.61325
1202,121.254343207144,24.3044361788975,23.621773535603,444.131340357755,17.448275862069,82.8,112.609630996839,0.065296,2064,46.3857142857143,8,1.17801668506099,0.0435161698191485,0.936483611553715,132,8.55000000000001,5.04,3.74325
1203,121.0179518833,24.2777007998547,21.694854880237,1822.15743440234,10.7272727272727,57.9,56.5919597017137,0.060368,2334,28.4333333333333,11,5.47904448470644,0.314401600851631,0.607860073709246,153.6,6.05000000000001,5.0075,3.53625
1204,121.047604119899,24.2777483139369,15.3767548657211,1150.09612743752,11.7298507462687,33.4,49.0754102578195,0.058256,2225,26.1666666666667,14,5.97606376554242,0.700032553889635,0.299967446110365,145.2,6.45000000000005,5.1375,4.22875
1205,121.07700473998,24.2776752145058,23.7832692251352,1073.63443350704,13.3865168539326,73.5,76.1885139690526,0.082896,2052,38.525,15,6.32385062632826,0.857000456005546,0.10330097018293,166.1,8.65000000000003,5.04,4.054
1206,121.106792377928,24.2778432550104,58.4666709203356,784.250960307299,23.1816326530612,82.2,88.4482849283509,0.06248,1998,63.2714285714286,15,2.13962059993067,0.165616011633519,0.807455849115687,161,10.15,5.105,4.01375
1207,121.136125900352,24.2778559361388,26.4687307875204,1124.0453313624,15.5287671232877,44.6,49.6695886214205,0.064944,1494,31.6166666666667,11,4.60773133864856,0.650572934636565,0.349427065363435,156.7,11.45,5.3075,2.76575
1208,121.165621538566,24.2775477743886,67.615373648139,1335.07203179334,17.2744186046512,107.8,108.379176443066,0.064416,2473,69.2714285714286,15,5.61771191809769,0.406075741357259,0.584383794026939,146.7,4.65000000000003,4.9625,3.74925
1209,121.195492555354,24.2775036508068,29.5899369359929,591.531755915317,19.1078947368421,62.8,87.4377952630601,0.06424,1915,52.2333333333333,10,2.34065495070492,0.0358627268633371,0.893411603571724,122.7,9.15000000000003,5.1,4.7355
1210,121.224710830464,24.2776935975507,26.7759053088212,816.261203585148,17.0607843137255,52.2,66.6045461155503,0.06248,1785,41.2833333333333,17,8.72970633272403,0.346319848214442,0.497723277196982,114.2,10.7500000000001,5.14,3.2695
1211,121.018098646022,24.2504510535761,30.4874517243173,2037.61755485894,12.2442307692308,44.6,52.2815096117779,0.05104,1995,32.4166666666667,11,3.39886740380692,0.28454527040713,0.689086013177805,141.5,9.05000000000001,5.1125,3.70125
1212,121.047447716941,24.2507349500103,25.6402312392221,2526.83873915029,10.3092655367232,39.8,46.5670062983513,0.070048,2136,27.3857142857143,19,8.24254750848522,0.603821283738448,0.175359190663886,143.1,8.25000000000006,5.1125,4.0545
1213,121.077237835717,24.2507268317552,23.0156807691271,869.280387018746,16.031884057971,48.5,56.2310558738096,0.079376,1850,33.6375,6,1.53131893910637,0.0823519636354749,0.917648036364525,143.4,10.05,5.1175,3.50925
1214,121.106618765247,24.2506168149357,17.0111359247898,448.143405889885,17.45,57.2,78.0360782069214,0.06248,1319,38.8166666666667,8,2.48863766130285,0.135672410762016,0.864327589237983,136.6,13.15,5.24,1.63425
1215,121.13860335434,24.2528079194514,23.8925561206805,939.270756343926,15.072131147541,41.8,65.788286590283107,0.064944,1323,36.0333333333333,12,7.70962885810281,0.325678240194494,0.40160716634641,135.1,12.7500000000001,5.1425,2.61875
1216,121.165613809244,24.250666498091,7.8069139688098,139.004726160689,24.3375,46.2,48.6714969853052,0.057552,1462,28.25,5,3.10549303916469,0.225288469438234,0.774711530561766,132.3,13.15,5.3625,3.0375
1217,121.195440182769,24.2507697539321,10.1075710843186,553.823432884805,14.4481481481481,22.8,34.2814779604911,0.048752,2017,21.24,3,1.89587723147908,0.599331547255895,0.400668452744105,124.2,9.95000000000004,5.05,3.50775
1218,121.434012011722,24.9002700529911,27.0201759817415,1220.53872053872,14.2310344827586,64.2,62.9560120951605,0.07128,323,34.9857142857143,20,7.18963750495959,0.915053909859613,0.084946090140387,202.6,15.15,5.005,1.266
1219,121.463601933012,24.900150522914,39.5615146995079,1350.92180546726,16.0720588235294,50.5,67.0891794996168,0.050336,593,43.84,20,9.15475882825914,0.414711217947818,0.585288782052182,231.7,13.55,5.105,1.436
1220,121.374447379965,24.8733267445739,9.15945183789382,775.559751820879,11.3326086956522,26.9,41.7918341099558,0.059312,355,21.1333333333333,19,10.9109066595218,0.922662428930562,0.0773375710694385,170,15.05,5.155,1.03525
1221,121.404120188315,24.8732061699761,27.0910199240588,704.225352112676,19.6204545454545,47.2,52.7902462595663,0.06248,203,39.1333333333333,10,3.04514854898867,0.921137682377042,0.0788623176229581,181.5,15.15,5.305,1.30225
1222,121.433839070223,24.872876799556,51.2828531387263,2370.68965517242,14.7082644628099,55.5,52.4825208085482,0.05104,635,38.06,31,11.2073747041242,0.391197675939848,0.608802324060152,213.6,13.55,5.1125,1.3835
1223,121.493199322273,24.8731828301763,40.8993118596178,1084.71074380165,16.4857142857143,74.9,88.2492286166768,0.05808,495,53.4,14,4.51925644190927,0.958369430539204,0,279.2,13.15,5.1125,1.4585
1224,121.433913187032,24.8458869199577,22.8563783281608,1405.5023923445,12.7170212765957,39.4,53.2281994927131,0.06688,413,30.1285714285714,27,8.92435295855777,0.430303667448928,0.565463826641687,228.5,13.95,5.205,1.276
1225,121.463306433207,24.846051473888,38.0757122342243,627.642706131078,21.2973684210526,85.2,84.9656379820205,0.060544,548,53.8,9,3.75376102125048,0.971479101140356,0,251.2,13.45,5.105,1.41925
1226,121.492809365629,24.8457856854773,39.8910814205632,2225.51928783382,13.519696969697,40.1,50.0489707839015,0.059312,1087,33.6,17,6.75422343659386,0.406316148371241,0.58087592874089,285.2,10.55,5.19,1.76925
1227,121.43336414155,24.8189079947865,79.6419569842915,1040.33290653009,28.1923076923077,69,48.0416279312703,0.049984,770,56.7,13,3.62661625988028,0.990805800568097,0.00919419943190313,247.8,12.15,5.1275,1.43175
1228,121.460649993403,24.8166757781316,42.5902927760585,1626.17554858934,15.3746987951807,54.7,64.4768448556249,0.05104,902,43.18,22,9.10418135228814,0.582934776223049,0.393468885430961,274.8,11.15,5.1975,1.589
1229,121.493201664809,24.818630196683,58.5307410551987,584.300451321728,28.3448275862069,77.9,78.0044272940196,0.049632,1248,63.82,8,1.0655378207077,0.993994505934226,0.0060054940657744,286.4,10.45,5.1675,2.205
1230,121.314956816351,24.7922047955749,21.4426680395328,516.528925619835,17.0071428571429,89.7,92.6302064970977,0.054208,672,38.96,17,3.08076753278721,0.852662807889573,0.136599572443817,198.8,14.2500000000001,5.12,1.45325
1231,121.373758223936,24.7918519215065,29.4985773263126,1162.19008264463,15.6460317460317,46,57.0369097691246,0.054208,355,39.42,16,4.74568757397828,0.609339157876765,0.352460453473568,179.5,14.95,5.2125,1.21525
1232,121.433326048331,24.7921937678767,20.9530382754093,688.705234159779,15.135,64.4,84.189012534885,0.05808,1172,39.1833333333333,8,2.25421689263551,0.928494514994387,0.00516655428873259,263.5,9.55000000000001,5.19,1.49275
1233,121.463052821326,24.7916079577297,33.7922830262965,854.646746011648,19.3814814814815,48.6,58.8736667949503,0.063184,1288,41.95,14,3.26838768371064,0.933191419967926,0.0524666676550022,283.5,9.25000000000006,5.0825,1.9265
1234,121.492857125526,24.7916739296,29.7228390057114,822.050290135396,17.8882352941176,58.3,67.2296770832861,0.04136,335,41.675,17,7.34644473193538,0.760574991092192,0.192644786138819,268.6,13.85,5.205,1.42325
1235,121.314880359323,24.765184615412,32.4860911991256,743.85920486199,19.036170212766,61,73.8976520005677,0.063184,929,48.2333333333333,18,6.74915552656962,0.921444362183624,0.075017991862639,247.1,11.2500000000001,5.035,1.27
1236,121.371765454133,24.7625074328303,25.7599819768689,1113.10473152578,15.2164179104478,34.3,52.60597333522,0.060192,1021,32.35,22,8.47659718805631,0.871185372614973,0.128814627385027,197.2,12.15,5.13,1.3655
1237,121.403849477902,24.764875963467,40.582698907336,973.033083124827,17.2571428571429,88.5,89.2961239365891,0.057552,1447,51.3833333333333,14,5.38634588360293,0.500992389414922,0.499007610585078,223.5,8.25000000000006,5.14,1.6335
1238,121.433473425573,24.7645765395926,42.5584231956298,1716.08214120905,15.2571428571429,57.5,59.9578140808204,0.069344,1405,40.4285714285714,17,6.14840506739963,0.421191839286197,0.555970551992732,270.1,9.25000000000006,5.02,2.022
1239,121.463116399606,24.7650899128246,54.9337697306055,528.996865203762,24.5259259259259,110.3,111.54241600847,0.05104,654,75.8,7,1.77396261696223,0.92975604268119,0.0206017609831602,287.3,11.7500000000001,5.22,1.785
1240,121.492848096123,24.7647486434437,50.9114034937213,973.520249221183,19.2672727272727,86.1,89.9086017177558,0.056496,714,60.2666666666667,26,8.2164042250767,0.714563174651053,0.220779574292772,277.4,11.85,5.29,1.62575
1241,121.285144495109,24.7382118119115,28.632362852773,1136.36363636364,15.6871794871795,52.5,55.4609046675045,0.06864,1261,36.3285714285714,19,6.50793090442942,0.793074728475245,0.206925271524755,223.8,10.2500000000001,5.09,1.4625
1242,121.317179878627,24.7405442366784,40.003697843681,635.127712166987,21.2324324324324,101.5,89.4722502362735,0.058256,908,54.9,17,5.25671793780102,0.92248080468252,0.0689118289353155,246.4,11.55,5.2025,1.25875
1243,121.403439504031,24.7374471161242,35.9148931923231,957.609805924412,16.8233333333333,72,83.5983836926745,0.062656,866,52.7833333333333,16,7.75033955879717,0.677605837796056,0.282506127275128,203,11.55,5.2425,1.38575
1244,121.435765759909,24.7353825003436,30.6843165998359,842.999730240086,18.7,54,57.6145948047338,0.059312,1820,40.4833333333333,15,4.45081074251138,0.510295887362281,0.489704112637719,269.6,7.35000000000002,4.985,2.839
1245,121.46038833898,24.7400678460648,79.6133151033231,1103.79270411118,23.4262295081967,127.5,82.7428574336499,0.055264,1345,70.1333333333333,13,2.64103473039567,0.874872595123117,0.116910750329137,288.4,9.95000000000004,5.19,1.62
1246,121.48999712108,24.739959287835,47.8569448502087,336.107554417413,32.9428571428571,99.3,83.9080770492101,0.06248,617,69.4166666666667,10,2.22537241287183,0.968028853856511,0,281.6,12.65,5.2475,1.41675
1247,121.284831171887,24.7110525021851,44.02333510809,1096.80667433832,19.4459016393443,57.4,59.7770093850905,0.055616,1133,45.4833333333333,13,5.23698430911604,0.996685551830124,0,214.9,11.65,5.12,1.349
1248,121.314561243928,24.7108034626868,20.7083290321836,1149.31364931365,12.930985915493,45.1,61.4257107194885,0.061776,1223,33.6,20,8.63175129273887,0.650778601491081,0.237202608982634,232.7,10.35,5.0975,1.29325
1249,121.403714649764,24.7108030242426,75.2115994622375,1914.5256916996,17.9016129032258,77.5,75.190903119547,0.064768,1685,58.6166666666667,22,5.3069941849132,0.387806058997658,0.490474745236102,191.6,7.75000000000006,5.24,2.14725
1250,121.433075129207,24.7105639406601,71.7298100706243,1192.68486615425,17.6097222222222,139.5,122.066559122814,0.060368,1567,78.1666666666667,21,4.14962239058051,0.634142794910817,0.327746498760116,253.1,7.35000000000002,5.005,2.06925
1251,121.460552909245,24.7127191976625,53.1102456726926,1128.83804936785,17.97,115.8,93.2504240485225,0.053152,1688,57.48,10,2.2151505460827,0.740418070591397,0,292.5,7.85000000000002,5.0775,2.17875
1252,121.492350161297,24.71036074542,49.0328868641716,871.080139372821,19.4386363636364,81.4,95.7911665420703,0.050512,1208,64.74,15,4.68842858130642,0.587473415961149,0.412526584038851,299.2,10.85,5.1175,1.6785
1253,121.284906121907,24.6837207363173,61.5006720312671,941.905687894991,21.685,75.3,88.3466693439597,0.065824,1353,66.4571428571429,18,7.36881254147818,0.935971858073562,0.0484567899389984,197.5,9.25000000000006,5.14,1.30625
1254,121.373908954641,24.6835075188397,18.1988534372295,859.859724844888,14.0901960784314,40.9,60.3737500677338,0.059312,820,31.7,14,4.14964898830541,0.851013825899344,0.112658788692704,185.8,11.45,5.205,1.6025
1255,121.403503043078,24.6833850506809,31.9497934777833,1158.97783808232,16.4426829268293,41.8,54.9481685025576,0.070752,942,36.1142857142857,15,4.63767243427062,0.800773045596308,0.199226954403692,179.5,10.7500000000001,5.235,1.47825
1256,121.433095703278,24.6835776853889,55.7185500108325,768.627923800338,22.5490196078431,94.7,91.1901033830396,0.066352,1239,65.9285714285714,10,4.29873141984237,0.99419486681924,0,225.5,8.15000000000003,5.3525,1.908
1257,121.460026147978,24.6859011703328,15.9008602510824,583.133971291866,16.0717948717949,47,59.4274168780654,0.06688,1242,32.1428571428571,12,5.47418852465322,0.994810021144358,0,261.4,8.65000000000003,5.2975,2.07925
1258,121.495032571103,24.6811857335472,74.8638724357007,746.753246753247,22.0695652173913,200,128.713564457726,0.0616,1554,64.4833333333333,13,2.08098139117221,0.995425932879814,0,302.6,6.95000000000005,4.99,2.395
1259,121.432977672067,24.656381563909,39.1489310046984,1365.65956298894,15.2567901234568,70,75.8390051557824,0.059312,1582,47.8333333333333,15,7.52452575650373,0.748246142013487,0.251753857986513,210.3,9.15000000000003,5.1175,1.62275
1260,121.462495057851,24.6563405588723,81.9547333541834,700.280112044818,24.6363636363636,141,122.019732680602,0.062832,1465,86.6666666666667,10,2.60480693552743,0.931165289085543,0.0558689627367606,240.4,9.25000000000006,5.0975,1.62025
1261,121.489457472911,24.6582703245795,35.3337685910931,2614.64199517297,12.2147435897436,28.5,39.2717644021216,0.059664,1335,24.8666666666667,17,3.51561299930926,0.530609299534166,0.247587951187448,274.9,8.45000000000005,5.0825,1.94475
1262,121.314436448301,24.6296314078863,24.7156976726976,574.945887445887,19.3970588235294,54.3,68.4482371430597,0.059136,1716,42.6166666666667,11,3.87918289016716,0.95394052695167,0.0460594730483302,172.9,8.45000000000005,5.025,2.31825
1263,121.343989472878,24.6296445207681,41.3670450341468,1385.80931263858,15.7728571428571,68,73.1680339592647,0.050512,1793,44.52,24,11.2467847034105,0.461052145483005,0.538947854516995,201.1,7.35000000000002,4.8925,1.86575
